Code,Sum of Quantity Shipped,TimePeriod
MXM,91061,2023-01-30 00:00:00
MXM,33320,2023-01-31 00:00:00
MXM,119343,2023-02-01 00:00:00
MXM,49943,2023-02-03 00:00:00
MXM,18799,2023-02-04 00:00:00
MXM,0,2023-02-05 00:00:00
MXM,226244,2023-02-06 00:00:00
MXM,38130,2023-02-07 00:00:00
MXM,201466,2023-02-08 00:00:00
MXM,8023,2023-02-09 00:00:00
MXM,132519,2023-02-10 00:00:00
MXM,0,2023-02-12 00:00:00
MXM,166086,2023-02-13 00:00:00
MXM,99287,2023-02-15 00:00:00
MXM,66314,2023-02-17 00:00:00
MXM,0,2023-02-19 00:00:00
MXM,181577,2023-02-20 00:00:00
MXM,124325,2023-02-22 00:00:00
MXM,49267,2023-02-24 00:00:00
MXM,0,2023-02-26 00:00:00
MXM,119161,2023-02-27 00:00:00
MXM,66266,2023-03-01 00:00:00
MXM,0,2023-03-02 00:00:00
MXM,78831,2023-03-03 00:00:00
MXM,0,2023-03-05 00:00:00
MXM,157583,2023-03-06 00:00:00
MXM,0,2023-03-07 00:00:00
MXM,58740,2023-03-08 00:00:00
MXM,24990,2023-03-09 00:00:00
MXM,23327.5,2023-03-10 00:00:00
MXM,0,2023-03-11 00:00:00
MXM,58323,2023-03-13 00:00:00
MXM,0,2023-03-14 00:00:00
MXM,39720,2023-03-15 00:00:00
MXM,18782,2023-03-17 00:00:00
MXM,0,2023-03-19 00:00:00
MXM,49898,2023-03-20 00:00:00
MXM,83837,2023-03-22 00:00:00
MXM,0,2023-03-26 00:00:00
MXM,77328,2023-03-27 00:00:00
MXM,2880,2023-03-29 00:00:00
MXM,58525,2023-03-31 00:00:00
MXM,0,2023-04-01 00:00:00
MXM,0,2023-04-02 00:00:00
MXM,52549,2023-04-03 00:00:00
MXM,0,2023-04-09 00:00:00
MXM,20620,2023-04-10 00:00:00
MXM,50347,2023-04-11 00:00:00
MXM,908,2023-04-12 00:00:00
MXM,0,2023-04-16 00:00:00
MXM,45922,2023-04-17 00:00:00
MXM,12978,2023-04-19 00:00:00
MXM,0,2023-04-23 00:00:00
MXM,69957,2023-04-24 00:00:00
MXM,16273,2023-04-28 00:00:00
MXM,0,2023-04-30 00:00:00
MXM,3880,2023-05-01 00:00:00
MXM,0,2023-05-07 00:00:00
MXM,41226,2023-05-08 00:00:00
MXM,0,2023-05-14 00:00:00
MXM,937,2023-05-15 00:00:00
MXM,0,2023-05-20 00:00:00
MXM,0,2023-05-21 00:00:00
MXM,0,2023-05-22 00:00:00
MXM,0,2023-05-28 00:00:00
MXM,0,2023-05-29 00:00:00
MXM,0,2023-06-04 00:00:00
MXM,0,2023-06-05 00:00:00
MXM,0,2023-06-11 00:00:00
MXM,0,2023-06-12 00:00:00
MXM,0,2023-06-18 00:00:00
MXM,0,2023-06-19 00:00:00
NEMES,501844.5,
NEMES,1734,2022-06-20 00:00:00
NEMES,0,2022-06-21 00:00:00
NEMES,0,2022-06-23 00:00:00
NEMES,0,2022-07-01 00:00:00
NEMES,0,2022-07-02 00:00:00
NEMES,0,2022-07-08 00:00:00
NEMES,489,2022-07-14 00:00:00
NEMES,593,2022-07-15 00:00:00
NEMES,0,2022-07-16 00:00:00
NEMES,0,2022-07-23 00:00:00
NEMES,0,2022-07-30 00:00:00
NEMES,0,2022-08-06 00:00:00
NEMES,0,2022-08-13 00:00:00
NEMES,0,2022-08-16 00:00:00
NEMES,4175,2022-08-22 00:00:00
NEMES,0,2022-08-27 00:00:00
NEMES,0,2022-09-02 00:00:00
NEMES,2755,2022-09-05 00:00:00
NEMES,15544,2022-09-07 00:00:00
NEMES,0,2022-09-09 00:00:00
NEMES,0,2022-09-12 00:00:00
NEMES,0,2022-09-16 00:00:00
NEMES,0,2022-09-23 00:00:00
NEMES,0,2022-09-26 00:00:00
NEMES,0,2022-09-30 00:00:00
NEMES,0,2022-10-02 00:00:00
NEMES,0,2022-10-03 00:00:00
NEMES,0,2022-10-10 00:00:00
NEMES,0,2022-10-14 00:00:00
NEMES,0,2022-10-15 00:00:00
NEMES,0,2022-10-16 00:00:00
NEMES,1020,2022-10-17 00:00:00
NEMES,0,2022-10-18 00:00:00
NEMES,0,2022-10-20 00:00:00
NEMES,0,2022-10-22 00:00:00
NEMES,0,2022-10-23 00:00:00
NEMES,0,2022-10-24 00:00:00
NEMES,0,2022-10-26 00:00:00
NEMES,0,2022-10-29 00:00:00
NEMES,2766,2022-10-31 00:00:00
NEMES,0,2022-11-01 00:00:00
NEMES,0,2022-11-06 00:00:00
NEMES,3672,2022-11-07 00:00:00
NEMES,0,2022-11-09 00:00:00
NEMES,0,2022-11-13 00:00:00
NEMES,4740,2022-11-14 00:00:00
NEMES,0,2022-11-15 00:00:00
NEMES,0,2022-11-21 00:00:00
NEMES,0,2022-11-22 00:00:00
NEMES,0,2022-11-27 00:00:00
NEMES,4776,2022-11-28 00:00:00
NEMES,0,2022-11-30 00:00:00
NEMES,0,2022-12-04 00:00:00
NEMES,0,2022-12-10 00:00:00
NEMES,0,2022-12-11 00:00:00
NEMES,0,2022-12-12 00:00:00
NEMES,0,2022-12-13 00:00:00
NEMES,0,2022-12-17 00:00:00
NEMES,0,2022-12-18 00:00:00
NEMES,0,2022-12-19 00:00:00
NEMES,0,2022-12-20 00:00:00
NEMES,0,2022-12-24 00:00:00
NEMES,0,2022-12-25 00:00:00
NEMES,0,2022-12-26 00:00:00
NEMES,0,2022-12-31 00:00:00
NEMES,0,2023-01-01 00:00:00
NEMES,0,2023-01-02 00:00:00
NEMES,0,2023-01-03 00:00:00
NEMES,0,2023-01-04 00:00:00
NEMES,0,2023-01-05 00:00:00
NEMES,0,2023-01-06 00:00:00
NEMES,0,2023-01-08 00:00:00
NEMES,0,2023-01-09 00:00:00
NEMES,0,2023-01-14 00:00:00
NEMES,0,2023-01-15 00:00:00
NEMES,0,2023-01-16 00:00:00
NEMES,0,2023-01-21 00:00:00
NEMES,0,2023-01-22 00:00:00
NEMES,0,2023-01-23 00:00:00
NEMES,0,2023-01-29 00:00:00
NEMES,1554.5,2023-01-30 00:00:00
NEMES,0,2023-01-31 00:00:00
NEMES,18069,2023-02-03 00:00:00
NEMES,0,2023-02-04 00:00:00
NEMES,0,2023-02-05 00:00:00
NEMES,7656,2023-02-06 00:00:00
NEMES,0,2023-02-11 00:00:00
NEMES,0,2023-02-12 00:00:00
NEMES,1273.5,2023-02-13 00:00:00
NEMES,8223,2023-02-17 00:00:00
NEMES,0,2023-02-18 00:00:00
NEMES,0,2023-02-19 00:00:00
NEMES,4614,2023-02-20 00:00:00
NEMES,3656,2023-02-22 00:00:00
NEMES,4381,2023-02-24 00:00:00
NEMES,0,2023-02-25 00:00:00
NEMES,0,2023-02-26 00:00:00
NEMES,13017,2023-02-27 00:00:00
NEMES,6897,2023-03-03 00:00:00
NEMES,0,2023-03-04 00:00:00
NEMES,0,2023-03-05 00:00:00
NEMES,1270.5,2023-03-06 00:00:00
NEMES,0,2023-03-07 00:00:00
NEMES,341,2023-03-08 00:00:00
NEMES,2848,2023-03-09 00:00:00
NEMES,832.5,2023-03-10 00:00:00
NEMES,0,2023-03-11 00:00:00
NEMES,294,2023-03-13 00:00:00
NEMES,3229,2023-03-17 00:00:00
NEMES,0,2023-03-18 00:00:00
NEMES,0,2023-03-19 00:00:00
NEMES,0,2023-03-20 00:00:00
NEMES,0,2023-03-25 00:00:00
NEMES,0,2023-03-26 00:00:00
NEMES,4293.5,2023-03-27 00:00:00
NEMES,2953.5,2023-03-31 00:00:00
NEMES,0,2023-04-01 00:00:00
NEMES,0,2023-04-02 00:00:00
NEMES,79,2023-04-03 00:00:00
NEMES,0,2023-04-09 00:00:00
NEMES,0,2023-04-10 00:00:00
NEMES,811,2023-04-11 00:00:00
NEMES,0,2023-04-16 00:00:00
NEMES,0,2023-04-22 00:00:00
NEMES,0,2023-04-29 00:00:00
NEMES,0,2023-05-06 00:00:00
NEMES,0,2023-05-13 00:00:00
NEMES,0,2023-05-20 00:00:00
NEMES,0,2023-06-04 00:00:00
NEMES,0,2023-06-18 00:00:00
OSTEO,9774702.25,
OSTEO,20166,2022-06-17 00:00:00
OSTEO,10948,2022-06-20 00:00:00
OSTEO,0,2022-06-21 00:00:00
OSTEO,0,2022-06-23 00:00:00
OSTEO,0,2022-06-25 00:00:00
OSTEO,6768,2022-06-27 00:00:00
OSTEO,0,2022-07-01 00:00:00
OSTEO,8250,2022-07-04 00:00:00
OSTEO,0,2022-07-08 00:00:00
OSTEO,16002,2022-07-11 00:00:00
OSTEO,4755,2022-07-14 00:00:00
OSTEO,0,2022-07-15 00:00:00
OSTEO,0,2022-07-16 00:00:00
OSTEO,9789,2022-07-18 00:00:00
OSTEO,0,2022-07-23 00:00:00
OSTEO,7803,2022-07-25 00:00:00
OSTEO,0,2022-07-27 00:00:00
OSTEO,4253,2022-07-30 00:00:00
OSTEO,3528,2022-08-01 00:00:00
OSTEO,0,2022-08-02 00:00:00
OSTEO,0,2022-08-06 00:00:00
OSTEO,1044,2022-08-08 00:00:00
OSTEO,0,2022-08-11 00:00:00
OSTEO,0,2022-08-13 00:00:00
OSTEO,0,2022-08-15 00:00:00
OSTEO,0,2022-08-16 00:00:00
OSTEO,0,2022-08-19 00:00:00
OSTEO,0,2022-08-20 00:00:00
OSTEO,912,2022-08-22 00:00:00
OSTEO,0,2022-08-27 00:00:00
OSTEO,0,2022-09-02 00:00:00
OSTEO,0,2022-09-04 00:00:00
OSTEO,25846,2022-09-05 00:00:00
OSTEO,23489,2022-09-07 00:00:00
OSTEO,0,2022-09-09 00:00:00
OSTEO,0,2022-09-11 00:00:00
OSTEO,7693,2022-09-12 00:00:00
OSTEO,0,2022-09-16 00:00:00
OSTEO,0,2022-09-18 00:00:00
OSTEO,26650,2022-09-19 00:00:00
OSTEO,0,2022-09-23 00:00:00
OSTEO,0,2022-09-25 00:00:00
OSTEO,74676,2022-09-26 00:00:00
OSTEO,0,2022-09-30 00:00:00
OSTEO,0,2022-10-02 00:00:00
OSTEO,11878,2022-10-03 00:00:00
OSTEO,0,2022-10-09 00:00:00
OSTEO,26029,2022-10-10 00:00:00
OSTEO,0,2022-10-14 00:00:00
OSTEO,0,2022-10-15 00:00:00
OSTEO,0,2022-10-16 00:00:00
OSTEO,15708,2022-10-17 00:00:00
OSTEO,0,2022-10-18 00:00:00
OSTEO,0,2022-10-20 00:00:00
OSTEO,0,2022-10-22 00:00:00
OSTEO,0,2022-10-23 00:00:00
OSTEO,17820,2022-10-24 00:00:00
OSTEO,0,2022-10-26 00:00:00
OSTEO,0,2022-10-29 00:00:00
OSTEO,0,2022-10-30 00:00:00
OSTEO,28590,2022-10-31 00:00:00
OSTEO,0,2022-11-01 00:00:00
OSTEO,0,2022-11-04 00:00:00
OSTEO,0,2022-11-05 00:00:00
OSTEO,0,2022-11-06 00:00:00
OSTEO,57041.75,2022-11-07 00:00:00
OSTEO,0,2022-11-08 00:00:00
OSTEO,0,2022-11-09 00:00:00
OSTEO,0,2022-11-11 00:00:00
OSTEO,0,2022-11-12 00:00:00
OSTEO,0,2022-11-13 00:00:00
OSTEO,14325,2022-11-14 00:00:00
OSTEO,0,2022-11-15 00:00:00
OSTEO,0,2022-11-18 00:00:00
OSTEO,0,2022-11-19 00:00:00
OSTEO,0,2022-11-20 00:00:00
OSTEO,42049,2022-11-21 00:00:00
OSTEO,0,2022-11-22 00:00:00
OSTEO,0,2022-11-23 00:00:00
OSTEO,0,2022-11-26 00:00:00
OSTEO,0,2022-11-27 00:00:00
OSTEO,32790,2022-11-28 00:00:00
OSTEO,0,2022-11-30 00:00:00
OSTEO,0,2022-12-02 00:00:00
OSTEO,0,2022-12-03 00:00:00
OSTEO,0,2022-12-04 00:00:00
OSTEO,49509,2022-12-05 00:00:00
OSTEO,0,2022-12-09 00:00:00
OSTEO,0,2022-12-10 00:00:00
OSTEO,0,2022-12-11 00:00:00
OSTEO,12787,2022-12-12 00:00:00
OSTEO,0,2022-12-13 00:00:00
OSTEO,0,2022-12-16 00:00:00
OSTEO,0,2022-12-17 00:00:00
OSTEO,0,2022-12-18 00:00:00
OSTEO,136107,2022-12-19 00:00:00
OSTEO,0,2022-12-20 00:00:00
OSTEO,0,2022-12-24 00:00:00
OSTEO,0,2022-12-25 00:00:00
OSTEO,32,2022-12-26 00:00:00
OSTEO,0,2022-12-27 00:00:00
OSTEO,0,2022-12-31 00:00:00
OSTEO,0,2023-01-01 00:00:00
OSTEO,26290,2023-01-02 00:00:00
OSTEO,0,2023-01-03 00:00:00
OSTEO,0,2023-01-04 00:00:00
OSTEO,0,2023-01-05 00:00:00
OSTEO,0,2023-01-06 00:00:00
OSTEO,0,2023-01-08 00:00:00
OSTEO,94,2023-01-09 00:00:00
OSTEO,0,2023-01-11 00:00:00
OSTEO,0,2023-01-13 00:00:00
OSTEO,0,2023-01-14 00:00:00
OSTEO,0,2023-01-15 00:00:00
OSTEO,0,2023-01-16 00:00:00
OSTEO,242334,2023-01-17 00:00:00
OSTEO,0,2023-01-20 00:00:00
OSTEO,0,2023-01-21 00:00:00
OSTEO,0,2023-01-22 00:00:00
OSTEO,2292,2023-01-23 00:00:00
OSTEO,0,2023-01-25 00:00:00
OSTEO,0,2023-01-26 00:00:00
OSTEO,0,2023-01-27 00:00:00
OSTEO,0,2023-01-28 00:00:00
OSTEO,0,2023-01-29 00:00:00
OSTEO,116728.5,2023-01-30 00:00:00
OSTEO,0,2023-01-31 00:00:00
OSTEO,68354,2023-02-01 00:00:00
OSTEO,32113,2023-02-03 00:00:00
OSTEO,0,2023-02-04 00:00:00
OSTEO,0,2023-02-05 00:00:00
OSTEO,117469.5,2023-02-06 00:00:00
OSTEO,13171,2023-02-09 00:00:00
OSTEO,26502.5,2023-02-10 00:00:00
OSTEO,0,2023-02-11 00:00:00
OSTEO,0,2023-02-12 00:00:00
OSTEO,75137,2023-02-13 00:00:00
OSTEO,24182,2023-02-15 00:00:00
OSTEO,32760,2023-02-17 00:00:00
OSTEO,0,2023-02-18 00:00:00
OSTEO,0,2023-02-19 00:00:00
OSTEO,47501,2023-02-20 00:00:00
OSTEO,36206,2023-02-22 00:00:00
OSTEO,14872.5,2023-02-24 00:00:00
OSTEO,0,2023-02-25 00:00:00
OSTEO,0,2023-02-26 00:00:00
OSTEO,65114.5,2023-02-27 00:00:00
OSTEO,14760,2023-03-01 00:00:00
OSTEO,36694,2023-03-03 00:00:00
OSTEO,0,2023-03-04 00:00:00
OSTEO,0,2023-03-05 00:00:00
OSTEO,105689.5,2023-03-06 00:00:00
OSTEO,9590,2023-03-08 00:00:00
OSTEO,2521,2023-03-09 00:00:00
OSTEO,10632,2023-03-10 00:00:00
OSTEO,0,2023-03-11 00:00:00
OSTEO,0,2023-03-12 00:00:00
OSTEO,27965.5,2023-03-13 00:00:00
OSTEO,3384,2023-03-16 00:00:00
OSTEO,8090,2023-03-17 00:00:00
OSTEO,0,2023-03-18 00:00:00
OSTEO,0,2023-03-19 00:00:00
OSTEO,12333.5,2023-03-20 00:00:00
OSTEO,0,2023-03-24 00:00:00
OSTEO,0,2023-03-25 00:00:00
OSTEO,0,2023-03-26 00:00:00
OSTEO,21690,2023-03-27 00:00:00
OSTEO,762,2023-03-29 00:00:00
OSTEO,1032,2023-03-31 00:00:00
OSTEO,0,2023-04-01 00:00:00
OSTEO,0,2023-04-02 00:00:00
OSTEO,2701,2023-04-03 00:00:00
OSTEO,0,2023-04-07 00:00:00
OSTEO,0,2023-04-09 00:00:00
OSTEO,3470,2023-04-10 00:00:00
OSTEO,18630.5,2023-04-11 00:00:00
OSTEO,0,2023-04-14 00:00:00
OSTEO,0,2023-04-16 00:00:00
OSTEO,5444,2023-04-17 00:00:00
OSTEO,0,2023-04-21 00:00:00
OSTEO,0,2023-04-22 00:00:00
OSTEO,0,2023-04-23 00:00:00
OSTEO,0,2023-04-24 00:00:00
OSTEO,658,2023-04-28 00:00:00
OSTEO,0,2023-04-29 00:00:00
OSTEO,0,2023-05-01 00:00:00
OSTEO,0,2023-05-05 00:00:00
OSTEO,0,2023-05-06 00:00:00
OSTEO,0,2023-05-07 00:00:00
OSTEO,2001,2023-05-08 00:00:00
OSTEO,0,2023-05-13 00:00:00
OSTEO,0,2023-05-14 00:00:00
OSTEO,4430,2023-05-15 00:00:00
OSTEO,0,2023-05-20 00:00:00
OSTEO,0,2023-05-21 00:00:00
OSTEO,0,2023-05-22 00:00:00
OSTEO,0,2023-05-28 00:00:00
OSTEO,0,2023-05-29 00:00:00
OSTEO,0,2023-06-04 00:00:00
OSTEO,0,2023-06-05 00:00:00
OSTEO,0,2023-06-11 00:00:00
OSTEO,0,2023-06-12 00:00:00
OSTEO,0,2023-06-18 00:00:00
OSTEO,0,2023-06-19 00:00:00
PATCH,648114,
PATCH,4155,2022-07-11 00:00:00
PATCH,15371.5,2022-07-14 00:00:00
PATCH,6085,2022-07-15 00:00:00
PATCH,571,2022-07-22 00:00:00
PATCH,0,2022-07-26 00:00:00
PATCH,0,2022-07-27 00:00:00
PATCH,0,2022-08-06 00:00:00
PATCH,560,2022-10-03 00:00:00
PATCH,0,2022-10-24 00:00:00
PATCH,0,2022-10-31 00:00:00
PATCH,0,2022-11-07 00:00:00
PATCH,0,2022-11-15 00:00:00
PATCH,0,2022-11-19 00:00:00
PATCH,1832,2022-11-21 00:00:00
PATCH,0,2022-11-26 00:00:00
PATCH,842,2022-11-28 00:00:00
PATCH,0,2022-12-03 00:00:00
PATCH,0,2022-12-04 00:00:00
PATCH,0,2022-12-10 00:00:00
PATCH,0,2022-12-12 00:00:00
PATCH,0,2022-12-17 00:00:00
PATCH,0,2022-12-18 00:00:00
PATCH,0,2022-12-20 00:00:00
PATCH,0,2022-12-25 00:00:00
PATCH,0,2022-12-26 00:00:00
PATCH,0,2023-01-01 00:00:00
PATCH,0,2023-01-02 00:00:00
PATCH,0,2023-01-09 00:00:00
PATCH,0,2023-01-15 00:00:00
PATCH,0,2023-01-16 00:00:00
PATCH,0,2023-01-22 00:00:00
PATCH,0,2023-01-23 00:00:00
PATCH,0,2023-01-29 00:00:00
PATCH,0,2023-01-30 00:00:00
PATCH,0,2023-02-05 00:00:00
PATCH,0,2023-02-06 00:00:00
PATCH,0,2023-02-12 00:00:00
PATCH,8212,2023-02-13 00:00:00
PATCH,0,2023-02-19 00:00:00
PATCH,3195.5,2023-02-20 00:00:00
PATCH,0,2023-02-26 00:00:00
PATCH,892,2023-02-27 00:00:00
PATCH,701,2023-03-03 00:00:00
PATCH,0,2023-03-05 00:00:00
PATCH,25294.5,2023-03-06 00:00:00
PATCH,5547,2023-03-08 00:00:00
PATCH,0,2023-03-10 00:00:00
PATCH,0,2023-03-11 00:00:00
PATCH,4419,2023-03-13 00:00:00
PATCH,0,2023-03-19 00:00:00
PATCH,4789,2023-03-20 00:00:00
PATCH,0,2023-03-26 00:00:00
PATCH,3890.5,2023-03-27 00:00:00
PATCH,0,2023-04-02 00:00:00
PATCH,0,2023-04-03 00:00:00
PATCH,3437,2023-04-11 00:00:00
PATCH,0,2023-04-16 00:00:00
PATCH,0,2023-04-30 00:00:00
PATCH,164,2023-05-01 00:00:00
PERIL,597750.5,
PERIL,0,2022-06-21 00:00:00
PERIL,0,2022-06-23 00:00:00
PERIL,0,2022-07-01 00:00:00
PERIL,0,2022-07-02 00:00:00
PERIL,0,2022-07-08 00:00:00
PERIL,0,2022-07-16 00:00:00
PERIL,0,2022-07-23 00:00:00
PERIL,0,2022-07-30 00:00:00
PERIL,0,2022-08-01 00:00:00
PERIL,0,2022-08-02 00:00:00
PERIL,0,2022-08-06 00:00:00
PERIL,0,2022-08-13 00:00:00
PERIL,0,2022-08-16 00:00:00
PERIL,0,2022-08-19 00:00:00
PERIL,0,2022-08-22 00:00:00
PERIL,0,2022-08-27 00:00:00
PERIL,0,2022-09-02 00:00:00
PERIL,0,2022-09-09 00:00:00
PERIL,0,2022-09-16 00:00:00
PERIL,0,2022-09-18 00:00:00
PERIL,0,2022-09-23 00:00:00
PERIL,0,2022-09-30 00:00:00
PERIL,0,2022-10-03 00:00:00
PERIL,0,2022-10-14 00:00:00
PERIL,0,2022-10-18 00:00:00
PERIL,0,2022-10-20 00:00:00
PERIL,0,2022-10-26 00:00:00
PERIL,0,2022-11-01 00:00:00
PERIL,0,2022-11-09 00:00:00
PERIL,0,2022-11-15 00:00:00
PERIL,0,2022-11-19 00:00:00
PERIL,0,2022-11-21 00:00:00
PERIL,0,2022-11-22 00:00:00
PERIL,0,2022-11-26 00:00:00
PERIL,0,2022-11-30 00:00:00
PERIL,0,2022-12-03 00:00:00
PERIL,0,2022-12-05 00:00:00
PERIL,0,2022-12-10 00:00:00
PERIL,0,2022-12-17 00:00:00
PERIL,0,2022-12-24 00:00:00
PERIL,0,2022-12-25 00:00:00
PERIL,1224,2022-12-26 00:00:00
PERIL,0,2022-12-31 00:00:00
PERIL,0,2023-01-01 00:00:00
PERIL,511,2023-01-02 00:00:00
PERIL,0,2023-01-03 00:00:00
PERIL,0,2023-01-04 00:00:00
PERIL,0,2023-01-05 00:00:00
PERIL,0,2023-01-06 00:00:00
PERIL,0,2023-01-08 00:00:00
PERIL,0,2023-01-09 00:00:00
PERIL,0,2023-01-14 00:00:00
PERIL,0,2023-01-15 00:00:00
PERIL,0,2023-01-16 00:00:00
PERIL,0,2023-01-21 00:00:00
PERIL,0,2023-01-22 00:00:00
PERIL,0,2023-01-23 00:00:00
PERIL,0,2023-01-26 00:00:00
PERIL,0,2023-01-27 00:00:00
PERIL,0,2023-01-29 00:00:00
PERIL,0,2023-01-30 00:00:00
PERIL,326.5,2023-02-03 00:00:00
PERIL,0,2023-02-04 00:00:00
PERIL,0,2023-02-05 00:00:00
PERIL,441,2023-02-06 00:00:00
PERIL,3072,2023-02-09 00:00:00
PERIL,1271,2023-02-10 00:00:00
PERIL,0,2023-02-11 00:00:00
PERIL,0,2023-02-12 00:00:00
PERIL,26035,2023-02-13 00:00:00
PERIL,6726.5,2023-02-17 00:00:00
PERIL,0,2023-02-18 00:00:00
PERIL,0,2023-02-19 00:00:00
PERIL,20864,2023-02-20 00:00:00
PERIL,12880,2023-02-24 00:00:00
PERIL,0,2023-02-25 00:00:00
PERIL,0,2023-02-26 00:00:00
PERIL,14716,2023-02-27 00:00:00
PERIL,811,2023-03-03 00:00:00
PERIL,0,2023-03-04 00:00:00
PERIL,0,2023-03-05 00:00:00
PERIL,15866,2023-03-06 00:00:00
PERIL,0,2023-03-07 00:00:00
PERIL,326,2023-03-08 00:00:00
PERIL,709,2023-03-10 00:00:00
PERIL,0,2023-03-11 00:00:00
PERIL,0,2023-03-12 00:00:00
PERIL,3027,2023-03-13 00:00:00
PERIL,1508,2023-03-16 00:00:00
PERIL,1272,2023-03-17 00:00:00
PERIL,0,2023-03-18 00:00:00
PERIL,0,2023-03-19 00:00:00
PERIL,2433,2023-03-20 00:00:00
PERIL,0,2023-03-25 00:00:00
PERIL,0,2023-03-26 00:00:00
PERIL,1080,2023-03-27 00:00:00
PERIL,2035.5,2023-03-31 00:00:00
PERIL,0,2023-04-01 00:00:00
PERIL,0,2023-04-02 00:00:00
PERIL,2922,2023-04-03 00:00:00
PERIL,0,2023-04-09 00:00:00
PERIL,0,2023-04-11 00:00:00
PERIL,0,2023-04-16 00:00:00
PERIL,0,2023-04-22 00:00:00
PERIL,0,2023-04-23 00:00:00
PERIL,0,2023-04-29 00:00:00
PERIL,0,2023-05-06 00:00:00
PERIL,0,2023-05-07 00:00:00
PERIL,0,2023-05-13 00:00:00
PETCH,7272616.5,
PETCH,0,2022-06-13 00:00:00
PETCH,0,2022-06-18 00:00:00
PETCH,123985,2022-06-20 00:00:00
PETCH,0,2022-06-21 00:00:00
PETCH,0,2022-06-23 00:00:00
PETCH,0,2022-06-25 00:00:00
PETCH,100502,2022-06-27 00:00:00
PETCH,16669,2022-07-04 00:00:00
PETCH,0,2022-07-06 00:00:00
PETCH,21441,2022-07-11 00:00:00
PETCH,4229,2022-07-14 00:00:00
PETCH,4619.5,2022-07-15 00:00:00
PETCH,37675,2022-07-18 00:00:00
PETCH,0,2022-07-23 00:00:00
PETCH,70583,2022-07-25 00:00:00
PETCH,0,2022-07-27 00:00:00
PETCH,830,2022-07-30 00:00:00
PETCH,8040,2022-08-01 00:00:00
PETCH,0,2022-08-02 00:00:00
PETCH,0,2022-08-06 00:00:00
PETCH,22334,2022-08-08 00:00:00
PETCH,0,2022-08-13 00:00:00
PETCH,0,2022-08-16 00:00:00
PETCH,0,2022-08-19 00:00:00
PETCH,0,2022-08-20 00:00:00
PETCH,0,2022-08-22 00:00:00
PETCH,0,2022-08-27 00:00:00
PETCH,7399,2022-08-29 00:00:00
PETCH,0,2022-09-02 00:00:00
PETCH,630,2022-09-05 00:00:00
PETCH,96382,2022-09-07 00:00:00
PETCH,0,2022-09-09 00:00:00
PETCH,0,2022-09-11 00:00:00
PETCH,2459,2022-09-12 00:00:00
PETCH,0,2022-09-16 00:00:00
PETCH,558,2022-09-19 00:00:00
PETCH,0,2022-09-23 00:00:00
PETCH,0,2022-09-25 00:00:00
PETCH,0,2022-09-26 00:00:00
PETCH,0,2022-09-30 00:00:00
PETCH,501,2022-10-03 00:00:00
PETCH,0,2022-10-09 00:00:00
PETCH,0,2022-10-10 00:00:00
PETCH,0,2022-10-14 00:00:00
PETCH,0,2022-10-15 00:00:00
PETCH,17,2022-10-17 00:00:00
PETCH,0,2022-10-18 00:00:00
PETCH,0,2022-10-20 00:00:00
PETCH,0,2022-10-22 00:00:00
PETCH,0,2022-10-23 00:00:00
PETCH,16874,2022-10-24 00:00:00
PETCH,0,2022-10-26 00:00:00
PETCH,953,2022-10-31 00:00:00
PETCH,0,2022-11-01 00:00:00
PETCH,0,2022-11-05 00:00:00
PETCH,0,2022-11-06 00:00:00
PETCH,732,2022-11-07 00:00:00
PETCH,0,2022-11-09 00:00:00
PETCH,0,2022-11-13 00:00:00
PETCH,724,2022-11-14 00:00:00
PETCH,0,2022-11-15 00:00:00
PETCH,0,2022-11-19 00:00:00
PETCH,0,2022-11-20 00:00:00
PETCH,7686.5,2022-11-21 00:00:00
PETCH,0,2022-11-22 00:00:00
PETCH,0,2022-11-26 00:00:00
PETCH,14682,2022-11-28 00:00:00
PETCH,0,2022-11-30 00:00:00
PETCH,0,2022-12-03 00:00:00
PETCH,0,2022-12-04 00:00:00
PETCH,374,2022-12-05 00:00:00
PETCH,0,2022-12-10 00:00:00
PETCH,0,2022-12-11 00:00:00
PETCH,21617,2022-12-12 00:00:00
PETCH,0,2022-12-17 00:00:00
PETCH,0,2022-12-18 00:00:00
PETCH,0,2022-12-19 00:00:00
PETCH,0,2022-12-20 00:00:00
PETCH,0,2022-12-24 00:00:00
PETCH,37785,2022-12-25 00:00:00
PETCH,1596,2022-12-26 00:00:00
PETCH,0,2022-12-31 00:00:00
PETCH,0,2023-01-01 00:00:00
PETCH,18205,2023-01-02 00:00:00
PETCH,0,2023-01-03 00:00:00
PETCH,0,2023-01-04 00:00:00
PETCH,0,2023-01-05 00:00:00
PETCH,0,2023-01-06 00:00:00
PETCH,0,2023-01-08 00:00:00
PETCH,208,2023-01-09 00:00:00
PETCH,0,2023-01-11 00:00:00
PETCH,0,2023-01-13 00:00:00
PETCH,0,2023-01-14 00:00:00
PETCH,0,2023-01-15 00:00:00
PETCH,0,2023-01-16 00:00:00
PETCH,0,2023-01-17 00:00:00
PETCH,0,2023-01-20 00:00:00
PETCH,0,2023-01-21 00:00:00
PETCH,0,2023-01-22 00:00:00
PETCH,9580,2023-01-23 00:00:00
PETCH,61115,2023-01-25 00:00:00
PETCH,0,2023-01-27 00:00:00
PETCH,0,2023-01-29 00:00:00
PETCH,2508,2023-01-30 00:00:00
